Card Header,List Group Item,Link,Code Snippet
Media Objects,.d-flex align-self-end,https://bootstrapshuffle.com/classes/media-objects/d-flex+align-self-end,"<div class=""media"">
  <img class=""d-flex align-self-end mr-3"" src=""/placeholder/pictures/image.svg"" alt=""Placeholder image"">
  <div class=""media-body"">
    <h5 class=""mt-0"">Bottom-aligned media</h5>
    <p>Cras sit amet nibh libero, in gravida nulla. Nulla vel metus scelerisque ante sollicitudin. Cras purus odio, vestibulum in vulputate at, tempus viverra turpis. Fusce condimentum nunc ac nisi vulputate fringilla. Donec lacinia congue felis in faucibus.</p>
    <p class=""mb-0"">Donec sed odio dui. Nullam quis risus eget urna mollis ornare vel eu leo. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.</p>
  </div>
</div>
Copy code"
Media Objects,.d-flex align-self-end,https://bootstrapshuffle.com/classes/media-objects/d-flex+align-self-end,"<div class=""media"">
  <img class=""d-flex align-self-end mr-3"" src=""/placeholder/pictures/image.svg"" alt=""Placeholder image"">
  <div class=""media-body"">
    <h5 class=""mt-0"">Bottom-aligned media</h5>
    <p>Cras sit amet nibh libero, in gravida nulla. Nulla vel metus scelerisque ante sollicitudin. Cras purus odio, vestibulum in vulputate at, tempus viverra turpis. Fusce condimentum nunc ac nisi vulputate fringilla. Donec lacinia congue felis in faucibus.</p>
    <p class=""mb-0"">Donec sed odio dui. Nullam quis risus eget urna mollis ornare vel eu leo. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.</p>
  </div>
</div>"
Media Objects,.d-flex align-self-start,https://bootstrapshuffle.com/classes/media-objects/d-flex+align-self-start,
Media Objects,.d-flex align-self-start,https://bootstrapshuffle.com/classes/media-objects/d-flex+align-self-start,"<div class=""media"">
  <img class=""d-flex align-self-start mr-3"" src=""/placeholder/pictures/image.svg"" alt=""Placeholder image"">
  <div class=""media-body"">
    <h5 class=""mt-0"">Top-aligned media</h5>
    <p>Cras sit amet nibh libero, in gravida nulla. Nulla vel metus scelerisque ante sollicitudin. Cras purus odio, vestibulum in vulputate at, tempus viverra turpis. Fusce condimentum nunc ac nisi vulputate fringilla. Donec lacinia congue felis in faucibus.</p>
    <p>Donec sed odio dui. Nullam quis risus eget urna mollis ornare vel eu leo. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.</p>
  </div>
</div>"
Media Objects,.d-flex align-self-start,https://bootstrapshuffle.com/classes/media-objects/d-flex+align-self-start,"<div class=""media"">
  <img class=""d-flex align-self-start mr-3"" src=""/placeholder/pictures/image.svg"" alt=""Placeholder image"">
  <div class=""media-body"">
    <h5 class=""mt-0"">Top-aligned media</h5>
    <p>Cras sit amet nibh libero, in gravida nulla. Nulla vel metus scelerisque ante sollicitudin. Cras purus odio, vestibulum in vulputate at, tempus viverra turpis. Fusce condimentum nunc ac nisi vulputate fringilla. Donec lacinia congue felis in faucibus.</p>
    <p>Donec sed odio dui. Nullam quis risus eget urna mollis ornare vel eu leo. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.</p>
  </div>
</div>
Copy code"
Media Objects,.media,https://bootstrapshuffle.com/classes/media-objects/media,
Media Objects,.media,https://bootstrapshuffle.com/classes/media-objects/media,"<div class=""media"">
  <img class=""d-flex mr-3"" src=""/placeholder/pictures/image.svg"" alt=""Placeholder image"">
  <div class=""media-body"">
    <h5 class=""mt-0"">Media heading</h5>
    Cras sit amet nibh libero, in gravida nulla. Nulla vel metus scelerisque ante sollicitudin. Cras purus odio, vestibulum in vulputate at, tempus viverra turpis. Fusce condimentum nunc ac nisi vulputate fringilla. Donec lacinia congue felis in faucibus.
  </div>
</div>
Copy code"
Media Objects,.media,https://bootstrapshuffle.com/classes/media-objects/media,"<div class=""media"">
  <img class=""d-flex mr-3"" src=""/placeholder/pictures/image.svg"" alt=""Placeholder image"">
  <div class=""media-body"">
    <h5 class=""mt-0"">Media heading</h5>
    Cras sit amet nibh libero, in gravida nulla. Nulla vel metus scelerisque ante sollicitudin. Cras purus odio, vestibulum in vulputate at, tempus viverra turpis. Fusce condimentum nunc ac nisi vulputate fringilla. Donec lacinia congue felis in faucibus.
  </div>
</div>"
Media Objects,.nested media,https://bootstrapshuffle.com/classes/media-objects/nested+media,
Media Objects,.nested media,https://bootstrapshuffle.com/classes/media-objects/nested+media,"<div class=""media"">
  <img class=""d-flex mr-3"" src=""/placeholder/pictures/image.svg"" alt=""Placeholder image"">
  <div class=""media-body"">
    <h5 class=""mt-0"">Media heading</h5>
    Cras sit amet nibh libero, in gravida nulla. Nulla vel metus scelerisque ante sollicitudin. Cras purus odio, vestibulum in vulputate at, tempus viverra turpis. Fusce condimentum nunc ac nisi vulputate fringilla. Donec lacinia congue felis in faucibus.

    <div class=""media mt-3"">
      <a class=""d-flex pr-3"" href=""#"">
        <img src=""/placeholder/pictures/image.svg"" alt=""Placeholder image"">
      </a>
      <div class=""media-body"">
        <h5 class=""mt-0"">Media heading</h5>
        Cras sit amet nibh libero, in gravida nulla. Nulla vel metus scelerisque ante sollicitudin. Cras purus odio, vestibulum in vulputate at, tempus viverra turpis. Fusce condimentum nunc ac nisi vulputate fringilla. Donec lacinia congue felis in faucibus.
      </div>
    </div>
  </div>
</div>
Copy code"
Media Objects,.nested media,https://bootstrapshuffle.com/classes/media-objects/nested+media,"<div class=""media"">
  <img class=""d-flex mr-3"" src=""/placeholder/pictures/image.svg"" alt=""Placeholder image"">
  <div class=""media-body"">
    <h5 class=""mt-0"">Media heading</h5>
    Cras sit amet nibh libero, in gravida nulla. Nulla vel metus scelerisque ante sollicitudin. Cras purus odio, vestibulum in vulputate at, tempus viverra turpis. Fusce condimentum nunc ac nisi vulputate fringilla. Donec lacinia congue felis in faucibus.

    <div class=""media mt-3"">
      <a class=""d-flex pr-3"" href=""#"">
        <img src=""/placeholder/pictures/image.svg"" alt=""Placeholder image"">
      </a>
      <div class=""media-body"">
        <h5 class=""mt-0"">Media heading</h5>
        Cras sit amet nibh libero, in gravida nulla. Nulla vel metus scelerisque ante sollicitudin. Cras purus odio, vestibulum in vulputate at, tempus viverra turpis. Fusce condimentum nunc ac nisi vulputate fringilla. Donec lacinia congue felis in faucibus.
      </div>
    </div>
  </div>
</div>"
Media Objects,.right aligned media,https://bootstrapshuffle.com/classes/media-objects/right+aligned+media,
Media Objects,.right aligned media,https://bootstrapshuffle.com/classes/media-objects/right+aligned+media,"<div class=""media"">
  <div class=""media-body"">
    <h5 class=""mt-0 mb-1"">Media object</h5>
    Cras sit amet nibh libero, in gravida nulla. Nulla vel metus scelerisque ante sollicitudin. Cras purus odio, vestibulum in vulputate at, tempus viverra turpis. Fusce condimentum nunc ac nisi vulputate fringilla. Donec lacinia congue felis in faucibus.
  </div>
  <img class=""d-flex ml-3"" src=""/placeholder/pictures/image.svg"" alt=""Placeholder image"">
</div>"
Media Objects,.right aligned media,https://bootstrapshuffle.com/classes/media-objects/right+aligned+media,"<div class=""media"">
  <div class=""media-body"">
    <h5 class=""mt-0 mb-1"">Media object</h5>
    Cras sit amet nibh libero, in gravida nulla. Nulla vel metus scelerisque ante sollicitudin. Cras purus odio, vestibulum in vulputate at, tempus viverra turpis. Fusce condimentum nunc ac nisi vulputate fringilla. Donec lacinia congue felis in faucibus.
  </div>
  <img class=""d-flex ml-3"" src=""/placeholder/pictures/image.svg"" alt=""Placeholder image"">
</div>
Copy code"
"Exception occurred: Message: 
Stacktrace:
	GetHandleVerifier [0x00678923+23283]
	(No symbol) [0x0063E934]
	(No symbol) [0x00570733]
	(No symbol) [0x005B326F]
	(No symbol) [0x005B34AB]
	(No symbol) [0x005EEE42]
	(No symbol) [0x005D4464]
	(No symbol) [0x005ECB8D]
	(No symbol) [0x005D41B6]
	(No symbol) [0x005A8017]
	(No symbol) [0x005A890D]
	GetHandleVerifier [0x0076A5F3+1013699]
	GetHandleVerifier [0x00773E4C+1052700]
	GetHandleVerifier [0x0076D4B4+1025668]
	GetHandleVerifier [0x0069EA2B+179195]
	(No symbol) [0x00646833]
	(No symbol) [0x00643198]
	(No symbol) [0x00643337]
	(No symbol) [0x0063B4BE]
	BaseThreadInitThunk [0x76F07BA9+25]
	RtlInitializeExceptionChain [0x77D4C10B+107]
	RtlClearBits [0x77D4C08F+191]
. Navigating back to base URL."
Misc,.close,https://bootstrapshuffle.com/classes/misc/close,
Misc,.close,https://bootstrapshuffle.com/classes/misc/close,"<button type=""button"" class=""close"" aria-label=""Close"">
  <span aria-hidden=""true"">&times;</span>
</button>
Copy code"
Misc,.close,https://bootstrapshuffle.com/classes/misc/close,"<button type=""button"" class=""close"" aria-label=""Close"">
  <span aria-hidden=""true"">&times;</span>
</button>"
Misc,.embed-responsive,https://bootstrapshuffle.com/classes/misc/embed-responsive,
Misc,.embed-responsive,https://bootstrapshuffle.com/classes/misc/embed-responsive,"<div class=""embed-responsive embed-responsive-16by9"">
  <iframe class=""embed-responsive-item"" src=""//www.youtube.com/embed/1tDwkHAHZQ0"" allowfullscreen></iframe>
</div>
Copy code"
Misc,.embed-responsive,https://bootstrapshuffle.com/classes/misc/embed-responsive,"<div class=""embed-responsive embed-responsive-16by9"">
  <iframe class=""embed-responsive-item"" src=""//www.youtube.com/embed/1tDwkHAHZQ0"" allowfullscreen></iframe>
</div>"
Misc,.initialism,https://bootstrapshuffle.com/classes/misc/initialism,
Misc,.initialism,https://bootstrapshuffle.com/classes/misc/initialism,"<p><abbr title=""attribute initialism"">attr with slightly smaller font-size.</abbr></p>
    <p><abbr title=""attribute"">normlan attr</abbr></p>
Copy code"
Misc,.initialism,https://bootstrapshuffle.com/classes/misc/initialism,"<p><abbr title=""attribute initialism"">attr with slightly smaller font-size.</abbr></p>
    <p><abbr title=""attribute"">normlan attr</abbr></p>"
Misc,.invisible,https://bootstrapshuffle.com/classes/misc/invisible,
Misc,.invisible,https://bootstrapshuffle.com/classes/misc/invisible,"<div class=""invisible"">...</div>"
Misc,.invisible,https://bootstrapshuffle.com/classes/misc/invisible,"<div class=""invisible"">...</div>
Copy code"
Misc,.overflow-auto,https://bootstrapshuffle.com/classes/misc/overflow-auto,
Misc,.overflow-auto,https://bootstrapshuffle.com/classes/misc/overflow-auto,"<div class=""overflow-auto p-3 bg-light"" style=""width: 200px; height: 150px;"">
        <p>Lorem ipsum dolor sit amet consectetur adipisicing elit. Neque cupiditate dolor repellendus minus exercitationem eveniet necessitatibus veniam eaque aliquam perferendis. Lorem ipsum dolor sit amet consectetur adipisicing elit. Neque cupiditate dolor repellendus minus exercitationem eveniet necessitatibus veniam eaque aliquam perferendis.</p>
    </div>
Copy code"
Misc,.overflow-auto,https://bootstrapshuffle.com/classes/misc/overflow-auto,"<div class=""overflow-auto p-3 bg-light"" style=""width: 200px; height: 150px;"">
        <p>Lorem ipsum dolor sit amet consectetur adipisicing elit. Neque cupiditate dolor repellendus minus exercitationem eveniet necessitatibus veniam eaque aliquam perferendis. Lorem ipsum dolor sit amet consectetur adipisicing elit. Neque cupiditate dolor repellendus minus exercitationem eveniet necessitatibus veniam eaque aliquam perferendis.</p>
    </div>"
Misc,.overflow-hidden,https://bootstrapshuffle.com/classes/misc/overflow-hidden,
Misc,.overflow-hidden,https://bootstrapshuffle.com/classes/misc/overflow-hidden,"<div class=""overflow-hidden p-3 bg-light border"" style=""width: 200px; height: 150px;"">
        <p>Lorem ipsum dolor sit amet consectetur adipisicing elit. Neque cupiditate dolor repellendus minus exercitationem eveniet necessitatibus veniam eaque aliquam perferendis. Lorem ipsum dolor sit amet consectetur adipisicing elit. Neque cupiditate dolor repellendus minus exercitationem eveniet necessitatibus veniam eaque aliquam perferendis.</p>
    </div>
Copy code"
Misc,.overflow-hidden,https://bootstrapshuffle.com/classes/misc/overflow-hidden,"<div class=""overflow-hidden p-3 bg-light border"" style=""width: 200px; height: 150px;"">
        <p>Lorem ipsum dolor sit amet consectetur adipisicing elit. Neque cupiditate dolor repellendus minus exercitationem eveniet necessitatibus veniam eaque aliquam perferendis. Lorem ipsum dolor sit amet consectetur adipisicing elit. Neque cupiditate dolor repellendus minus exercitationem eveniet necessitatibus veniam eaque aliquam perferendis.</p>
    </div>"
Misc,.overflow-scroll,https://bootstrapshuffle.com/classes/misc/overflow-scroll,
Misc,.overflow-scroll,https://bootstrapshuffle.com/classes/misc/overflow-scroll,"<div class=""overflow-scroll p-3 bg-light"" style=""width: 200px; height: 150px;"">
        <p>Lorem ipsum dolor sit amet consectetur adipisicing elit. Neque cupiditate dolor repellendus minus exercitationem eveniet necessitatibus veniam eaque aliquam perferendis. Lorem ipsum dolor sit amet consectetur adipisicing elit. Neque cupiditate dolor repellendus minus exercitationem eveniet necessitatibus veniam eaque aliquam perferendis.</p>
    </div>
Copy code"
Misc,.overflow-scroll,https://bootstrapshuffle.com/classes/misc/overflow-scroll,"<div class=""overflow-scroll p-3 bg-light"" style=""width: 200px; height: 150px;"">
        <p>Lorem ipsum dolor sit amet consectetur adipisicing elit. Neque cupiditate dolor repellendus minus exercitationem eveniet necessitatibus veniam eaque aliquam perferendis. Lorem ipsum dolor sit amet consectetur adipisicing elit. Neque cupiditate dolor repellendus minus exercitationem eveniet necessitatibus veniam eaque aliquam perferendis.</p>
    </div>"
Misc,.overflow-visible,https://bootstrapshuffle.com/classes/misc/overflow-visible,
Misc,.overflow-visible,https://bootstrapshuffle.com/classes/misc/overflow-visible,"<div class=""overflow-visible p-3 border bg-light"" style=""width: 200px; height: 150px;"">
        <p>Lorem ipsum dolor sit amet consectetur adipisicing elit. Neque cupiditate dolor repellendus minus exercitationem eveniet veniam eaque aliquam perferendis. Lorem ipsum dolor sit amet consectetur adipisicing elit.</p>
    </div>
Copy code"
Misc,.overflow-visible,https://bootstrapshuffle.com/classes/misc/overflow-visible,"<div class=""overflow-visible p-3 border bg-light"" style=""width: 200px; height: 150px;"">
        <p>Lorem ipsum dolor sit amet consectetur adipisicing elit. Neque cupiditate dolor repellendus minus exercitationem eveniet veniam eaque aliquam perferendis. Lorem ipsum dolor sit amet consectetur adipisicing elit.</p>
    </div>"
Misc,.pe-auto,https://bootstrapshuffle.com/classes/misc/pe-auto,
Misc,.pe-auto,https://bootstrapshuffle.com/classes/misc/pe-auto,"<p><a href=""#"" class=""pe-auto"" tabindex=""-1"" aria-disabled=""true"">This link</a> can be clicked.</p>
Copy code"
Misc,.pe-auto,https://bootstrapshuffle.com/classes/misc/pe-auto,"<p><a href=""#"" class=""pe-auto"" tabindex=""-1"" aria-disabled=""true"">This link</a> can be clicked.</p>"
Misc,.pe-none,https://bootstrapshuffle.com/classes/misc/pe-none,
Misc,.pe-none,https://bootstrapshuffle.com/classes/misc/pe-none,"<p><a href=""#"" class=""pe-none"" tabindex=""-1"" aria-disabled=""true"">This link</a> can not be clicked.</p>"
Misc,.pe-none,https://bootstrapshuffle.com/classes/misc/pe-none,"<p><a href=""#"" class=""pe-none"" tabindex=""-1"" aria-disabled=""true"">This link</a> can not be clicked.</p>
Copy code"
Misc,.shadow,https://bootstrapshuffle.com/classes/misc/shadow,
Misc,.shadow,https://bootstrapshuffle.com/classes/misc/shadow,"<div class=""shadow p-3 mb-5 bg-light rounded"">Regular shadow</div>
Copy code"
Misc,.shadow,https://bootstrapshuffle.com/classes/misc/shadow,"<div class=""shadow p-3 mb-5 bg-light rounded"">Regular shadow</div>"
Misc,.shadow-lg,https://bootstrapshuffle.com/classes/misc/shadow-lg,
Misc,.shadow-lg,https://bootstrapshuffle.com/classes/misc/shadow-lg,"<div class=""shadow-lg p-3 mb-5 bg-white rounded"">Larger shadow</div>"
Misc,.shadow-lg,https://bootstrapshuffle.com/classes/misc/shadow-lg,"<div class=""shadow-lg p-3 mb-5 bg-white rounded"">Larger shadow</div>
Copy code"
Misc,.shadow-none,https://bootstrapshuffle.com/classes/misc/shadow-none,
Misc,.shadow-none,https://bootstrapshuffle.com/classes/misc/shadow-none,"<div class=""shadow-none p-3 mb-5 bg-light rounded"">No shadow</div>
Copy code"
Misc,.shadow-none,https://bootstrapshuffle.com/classes/misc/shadow-none,"<div class=""shadow-none p-3 mb-5 bg-light rounded"">No shadow</div>"
Misc,.shadow-sm,https://bootstrapshuffle.com/classes/misc/shadow-sm,
Misc,.shadow-sm,https://bootstrapshuffle.com/classes/misc/shadow-sm,"<div class=""shadow-sm p-3 mb-5 bg-light rounded"">Small Shadow shadow</div>"
Misc,.shadow-sm,https://bootstrapshuffle.com/classes/misc/shadow-sm,"<div class=""shadow-sm p-3 mb-5 bg-light rounded"">Small Shadow shadow</div>
Copy code"
Misc,.sr-only,https://bootstrapshuffle.com/classes/misc/sr-only,
Misc,.sr-only,https://bootstrapshuffle.com/classes/misc/sr-only,"<a class=""sr-only"" href=""#content"">Skip to main content</a>
Copy code"
Misc,.sr-only,https://bootstrapshuffle.com/classes/misc/sr-only,"<a class=""sr-only"" href=""#content"">Skip to main content</a>"
Misc,.sr-only-focusable,https://bootstrapshuffle.com/classes/misc/sr-only-focusable,
Misc,.sr-only-focusable,https://bootstrapshuffle.com/classes/misc/sr-only-focusable,"<a class=""sr-only sr-only-focusable"" href=""#content"">Skip to main content</a>
Copy code"
Misc,.sr-only-focusable,https://bootstrapshuffle.com/classes/misc/sr-only-focusable,"<a class=""sr-only sr-only-focusable"" href=""#content"">Skip to main content</a>"
Misc,.visible,https://bootstrapshuffle.com/classes/misc/visible,
Misc,.visible,https://bootstrapshuffle.com/classes/misc/visible,"<div class=""visible"">...</div>
Copy code"
Misc,.visible,https://bootstrapshuffle.com/classes/misc/visible,"<div class=""visible"">...</div>"
Misc,.visually-hidden,https://bootstrapshuffle.com/classes/misc/visually-hidden,
Misc,.visually-hidden,https://bootstrapshuffle.com/classes/misc/visually-hidden,"<h2 class=""visually-hidden"">Title for screen readers</h2>
    <p class=""visually-hidden"">Lorem, ipsum dolor sit amet consectetur adipisicing elit.</p>"
Misc,.visually-hidden,https://bootstrapshuffle.com/classes/misc/visually-hidden,"<h2 class=""visually-hidden"">Title for screen readers</h2>
    <p class=""visually-hidden"">Lorem, ipsum dolor sit amet consectetur adipisicing elit.</p>
Copy code"
Misc,.visually-hidden-focusable,https://bootstrapshuffle.com/classes/misc/visually-hidden-focusable,
Misc,.visually-hidden-focusable,https://bootstrapshuffle.com/classes/misc/visually-hidden-focusable,"<a href=""#"" class=""visually-hidden-focusable"">Display it when it’s focused (e.g. by a keyboard-only user).</a>
Copy code"
Misc,.visually-hidden-focusable,https://bootstrapshuffle.com/classes/misc/visually-hidden-focusable,"<a href=""#"" class=""visually-hidden-focusable"">Display it when it’s focused (e.g. by a keyboard-only user).</a>"
"Exception occurred: Message: 
Stacktrace:
	GetHandleVerifier [0x00678923+23283]
	(No symbol) [0x0063E934]
	(No symbol) [0x00570733]
	(No symbol) [0x005B326F]
	(No symbol) [0x005B34AB]
	(No symbol) [0x005EEE42]
	(No symbol) [0x005D4464]
	(No symbol) [0x005ECB8D]
	(No symbol) [0x005D41B6]
	(No symbol) [0x005A8017]
	(No symbol) [0x005A890D]
	GetHandleVerifier [0x0076A5F3+1013699]
	GetHandleVerifier [0x00773E4C+1052700]
	GetHandleVerifier [0x0076D4B4+1025668]
	GetHandleVerifier [0x0069EA2B+179195]
	(No symbol) [0x00646833]
	(No symbol) [0x00643198]
	(No symbol) [0x00643337]
	(No symbol) [0x0063B4BE]
	BaseThreadInitThunk [0x76F07BA9+25]
	RtlInitializeExceptionChain [0x77D4C10B+107]
	RtlClearBits [0x77D4C08F+191]
. Navigating back to base URL."
Modal,.modal,https://bootstrapshuffle.com/classes/modal/modal,
Modal,.modal,https://bootstrapshuffle.com/classes/modal/modal,"<!-- Button trigger modal -->
<button type=""button"" class=""btn btn-primary"" data-toggle=""modal"" data-target=""#exampleModal"">
  Launch demo modal
</button>

<!-- Modal -->
<div class=""modal"" id=""exampleModal"" tabindex=""-1"" role=""dialog"" aria-labelledby=""exampleModalLabel"" aria-hidden=""true"">
  <div class=""modal-dialog"" role=""document"">
    <div class=""modal-content"">
      <div class=""modal-header"">
        <h5 class=""modal-title"" id=""exampleModalLabel"">Modal title</h5>
        <button type=""button"" class=""close"" data-dismiss=""modal"" aria-label=""Close"">
          <span aria-hidden=""true"">&times;</span>
        </button>
      </div>
      <div class=""modal-body"">
        ...
      </div>
      <div class=""modal-footer"">
        <button type=""button"" class=""btn btn-secondary"" data-dismiss=""modal"">Close</button>
        <button type=""button"" class=""btn btn-primary"">Save changes</button>
      </div>
    </div>
  </div>
</div>"
Modal,.modal,https://bootstrapshuffle.com/classes/modal/modal,"<!-- Button trigger modal -->
<button type=""button"" class=""btn btn-primary"" data-toggle=""modal"" data-target=""#exampleModal"">
  Launch demo modal
</button>

<!-- Modal -->
<div class=""modal"" id=""exampleModal"" tabindex=""-1"" role=""dialog"" aria-labelledby=""exampleModalLabel"" aria-hidden=""true"">
  <div class=""modal-dialog"" role=""document"">
    <div class=""modal-content"">
      <div class=""modal-header"">
        <h5 class=""modal-title"" id=""exampleModalLabel"">Modal title</h5>
        <button type=""button"" class=""close"" data-dismiss=""modal"" aria-label=""Close"">
          <span aria-hidden=""true"">&times;</span>
        </button>
      </div>
      <div class=""modal-body"">
        ...
      </div>
      <div class=""modal-footer"">
        <button type=""button"" class=""btn btn-secondary"" data-dismiss=""modal"">Close</button>
        <button type=""button"" class=""btn btn-primary"">Save changes</button>
      </div>
    </div>
  </div>
</div>
Copy code"
Modal,.modal fade,https://bootstrapshuffle.com/classes/modal/modal+fade,
Modal,.modal fade,https://bootstrapshuffle.com/classes/modal/modal+fade,"<!-- Button trigger modal -->
<button type=""button"" class=""btn btn-primary"" data-toggle=""modal"" data-target=""#exampleModal3"">
  Launch demo modal
</button>

<!-- Modal -->
<div class=""modal fade"" id=""exampleModal3"" tabindex=""-1"" role=""dialog"" aria-labelledby=""exampleModal3Label"" aria-hidden=""true"">
  <div class=""modal-dialog"" role=""document"">
    <div class=""modal-content"">
      <div class=""modal-header"">
        <h5 class=""modal-title"" id=""exampleModal3Label"">Modal title</h5>
        <button type=""button"" class=""close"" data-dismiss=""modal"" aria-label=""Close"">
          <span aria-hidden=""true"">&times;</span>
        </button>
      </div>
      <div class=""modal-body"">
        ...
      </div>
      <div class=""modal-footer"">
        <button type=""button"" class=""btn btn-secondary"" data-dismiss=""modal"">Close</button>
        <button type=""button"" class=""btn btn-primary"">Save changes</button>
      </div>
    </div>
  </div>
</div>
Copy code"
Modal,.modal fade,https://bootstrapshuffle.com/classes/modal/modal+fade,"<!-- Button trigger modal -->
<button type=""button"" class=""btn btn-primary"" data-toggle=""modal"" data-target=""#exampleModal3"">
  Launch demo modal
</button>

<!-- Modal -->
<div class=""modal fade"" id=""exampleModal3"" tabindex=""-1"" role=""dialog"" aria-labelledby=""exampleModal3Label"" aria-hidden=""true"">
  <div class=""modal-dialog"" role=""document"">
    <div class=""modal-content"">
      <div class=""modal-header"">
        <h5 class=""modal-title"" id=""exampleModal3Label"">Modal title</h5>
        <button type=""button"" class=""close"" data-dismiss=""modal"" aria-label=""Close"">
          <span aria-hidden=""true"">&times;</span>
        </button>
      </div>
      <div class=""modal-body"">
        ...
      </div>
      <div class=""modal-footer"">
        <button type=""button"" class=""btn btn-secondary"" data-dismiss=""modal"">Close</button>
        <button type=""button"" class=""btn btn-primary"">Save changes</button>
      </div>
    </div>
  </div>
</div>"
Modal,.modal-dialog-centered,https://bootstrapshuffle.com/classes/modal/modal-dialog-centered,
Modal,.modal-dialog-centered,https://bootstrapshuffle.com/classes/modal/modal-dialog-centered,"<!-- Button trigger modal -->
<button type=""button"" class=""btn btn-primary"" data-toggle=""modal"" data-target=""#exampleModalCentered"">
  Launch centered demo modal
</button>

<!-- Modal -->
<div class=""modal"" id=""exampleModalCentered"" tabindex=""-1"" role=""dialog"" aria-labelledby=""exampleModalCenteredLabel"" aria-hidden=""true"">
  <div class=""modal-dialog modal-dialog-centered"" role=""document"">
    <div class=""modal-content"">
      <div class=""modal-header"">
        <h5 class=""modal-title"" id=""exampleModalCenteredLabel"">Modal title</h5>
        <button type=""button"" class=""close"" data-dismiss=""modal"" aria-label=""Close"">
          <span aria-hidden=""true"">&times;</span>
        </button>
      </div>
      <div class=""modal-body"">
        ...
      </div>
      <div class=""modal-footer"">
        <button type=""button"" class=""btn btn-secondary"" data-dismiss=""modal"">Close</button>
        <button type=""button"" class=""btn btn-primary"">Save changes</button>
      </div>
    </div>
  </div>
</div>
Copy code"
Modal,.modal-dialog-centered,https://bootstrapshuffle.com/classes/modal/modal-dialog-centered,"<!-- Button trigger modal -->
<button type=""button"" class=""btn btn-primary"" data-toggle=""modal"" data-target=""#exampleModalCentered"">
  Launch centered demo modal
</button>

<!-- Modal -->
<div class=""modal"" id=""exampleModalCentered"" tabindex=""-1"" role=""dialog"" aria-labelledby=""exampleModalCenteredLabel"" aria-hidden=""true"">
  <div class=""modal-dialog modal-dialog-centered"" role=""document"">
    <div class=""modal-content"">
      <div class=""modal-header"">
        <h5 class=""modal-title"" id=""exampleModalCenteredLabel"">Modal title</h5>
        <button type=""button"" class=""close"" data-dismiss=""modal"" aria-label=""Close"">
          <span aria-hidden=""true"">&times;</span>
        </button>
      </div>
      <div class=""modal-body"">
        ...
      </div>
      <div class=""modal-footer"">
        <button type=""button"" class=""btn btn-secondary"" data-dismiss=""modal"">Close</button>
        <button type=""button"" class=""btn btn-primary"">Save changes</button>
      </div>
    </div>
  </div>
</div>"
Modal,.modal-lg,https://bootstrapshuffle.com/classes/modal/modal-lg,
Modal,.modal-lg,https://bootstrapshuffle.com/classes/modal/modal-lg,"<!-- Button trigger modal -->
<button class=""btn btn-primary"" data-toggle=""modal"" data-target="".bd-example-modal-lg"">
  Large modal
</button>

<!-- Modal -->
<div class=""modal fade bd-example-modal-lg"" tabindex=""-1"" role=""dialog""
     aria-labelledby=""myLargeModalLabel"" aria-hidden=""true"">
  <div class=""modal-dialog modal-lg"">
    <div class=""modal-content"">
      ...
    </div>
  </div>
</div>"
Modal,.modal-lg,https://bootstrapshuffle.com/classes/modal/modal-lg,"<!-- Button trigger modal -->
<button class=""btn btn-primary"" data-toggle=""modal"" data-target="".bd-example-modal-lg"">
  Large modal
</button>

<!-- Modal -->
<div class=""modal fade bd-example-modal-lg"" tabindex=""-1"" role=""dialog""
     aria-labelledby=""myLargeModalLabel"" aria-hidden=""true"">
  <div class=""modal-dialog modal-lg"">
    <div class=""modal-content"">
      ...
    </div>
  </div>
</div>
Copy code"
Modal,.modal-sm,https://bootstrapshuffle.com/classes/modal/modal-sm,
Modal,.modal-sm,https://bootstrapshuffle.com/classes/modal/modal-sm,"<!-- Button trigger modal -->
<button type=""button"" class=""btn btn-primary"" data-toggle=""modal"" data-target="".bd-example-modal-sm"">
  Small modal
</button>

<!-- Modal -->
<div class=""modal fade bd-example-modal-sm"" tabindex=""-1"" role=""dialog""
     aria-labelledby=""mySmallModalLabel"" aria-hidden=""true"">
  <div class=""modal-dialog modal-sm"">
    <div class=""modal-content"">
      ...
    </div>
  </div>
</div>"
Modal,.modal-sm,https://bootstrapshuffle.com/classes/modal/modal-sm,"<!-- Button trigger modal -->
<button type=""button"" class=""btn btn-primary"" data-toggle=""modal"" data-target="".bd-example-modal-sm"">
  Small modal
</button>

<!-- Modal -->
<div class=""modal fade bd-example-modal-sm"" tabindex=""-1"" role=""dialog""
     aria-labelledby=""mySmallModalLabel"" aria-hidden=""true"">
  <div class=""modal-dialog modal-sm"">
    <div class=""modal-content"">
      ...
    </div>
  </div>
</div>
Copy code"
Modal,.modal-xl,https://bootstrapshuffle.com/classes/modal/modal-xl,
